pdb,phi site,psi site,phi,psi
3cx4.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,225.23,239.019
3cx4.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,225.756,244.613
3cx4.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,223.057,238.16
1cxi.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,201.35,237.35
1cxi.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,234.221,230.213
1cxi.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,225.338,240.279
3olg.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,250.011,248.70600000000002
3olg.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,227.369,225.367
5z0v.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,227.7,221.704
5z0v.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,225.841,222.51
5z0v.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,224.854,230.134
5z0v.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,225.679,222.504
4qrz.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,233.316,253.92700000000002
6sau.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,221.571,234.078
6sau.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,218.797,228.537
3dm0.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,225.518,226.108
4o7p.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,223.841,237.517
6u9v.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,209.326,78.6456
6u9v.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,209.213,78.4925
6u9v.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,209.188,79.1864
6j9y.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,208.275,198.601
5lsv.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,198.053,215.711
3ck9.pdb,C GLC 7 C2 C1 GLC 6 O4 C4,C GLC 7 C1 GLC 6 O4 C4 C5,194.479,176.468
3ck9.pdb,C GLC 6 C2 C1 GLC 5 O4 C4,C GLC 6 C1 GLC 5 O4 C4 C5,232.461,218.348
3ck9.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,223.884,272.5315
3ck9.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,223.989,247.49
3ck9.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,218.872,227.062
3ck9.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,227.39,228.894
3ck9.pdb,D GLC 6 C2 C1 GLC 5 O4 C4,D GLC 6 C1 GLC 5 O4 C4 C5,224.978,233.003
3ck9.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,223.31,230.58
3ck9.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,230.605,237.602
3ck9.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,222.086,228.047
3ck9.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,226.083,226.153
6hdb.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,223.529,224.464
3wdj.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,203.974,238.999
3wdj.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,217.569,216.829
3wdj.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,222.32,242.04500000000002
3wdj.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,218.344,236.78
3wdj.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,199.073,198.636
3wdj.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,225.329,229.076
3wdj.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,223.19,216.718
3wdj.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,214.82,247.41500000000002
3wdj.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,226.669,225.184
3wdj.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,218.19,231.463
3wdj.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,217.978,222.58
3wdj.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,200.663,205.003
1j0j.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,235.68099999999998,249.651
1j0j.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,156.828,216.085
1j0j.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,215.956,248.531
1j0j.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,236.203,250.999
1j0j.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,164.1,209.852
1j0j.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,204.728,222.609
4wmx.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,222.973,221.769
3lbs.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,223.298,221.076
3lbs.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,220.88,223.338
6ffl.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,225.516,219.83
6ffl.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,235.01600000000002,245.667
6xdj.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,224.186,237.297
6xdj.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,224.748,225.729
6xdj.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,229.184,235.13299999999998
6xdj.pdb,H GLC 3 C2 C1 GLC 2 O4 C4,H GLC 3 C1 GLC 2 O4 C4 C5,224.445,237.321
4wvg.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,219.894,221.959
1pig.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,224.535,202.877
4uac.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,229.799,237.406
5dfm.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,224.425,224.254
5dfm.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,226.855,223.108
1jdc.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,241.22899999999998,259.594
1jdc.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,232.748,235.977
1jdc.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,208.52,199.5
6anv.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,203.828,209.744
6anv.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,226.076,233.143
6anv.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,226.279,217.901
6anv.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,203.362,208.265
6anv.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,224.625,234.465
6anv.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,219.752,220.665
1v3i.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,192.281,212.184
6tp0.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,226.673,216.73
6n84.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,224.424,220.279
4tsm.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,193.9,208.904
4tsm.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,223.557,235.861
4tsm.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,217.898,223.566
4tsm.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,196.571,216.347
4tsm.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,221.515,240.247
4tsm.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,218.75,223.509
4tsm.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,197.428,215.776
4tsm.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,221.139,237.148
4tsm.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,216.394,226.933
4j3x.pdb,B GLC 7 C2 C1 GLC 6 O4 C4,B GLC 7 C1 GLC 6 O4 C4 C5,317.1961,303.5424
4j3x.pdb,B GLC 6 C2 C1 GLC 5 O4 C4,B GLC 6 C1 GLC 5 O4 C4 C5,220.238,221.857
4j3x.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,198.608,200.451
4j3x.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,273.3978,295.3379
4j3x.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,220.835,211.367
4j3x.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,198.764,215.384
6qug.pdb,S GLC 2 C2 C1 GLC 1 O4 C4,S GLC 2 C1 GLC 1 O4 C4 C5,225.842,211.266
6qug.pdb,T GLC 2 C2 C1 GLC 1 O4 C4,T GLC 2 C1 GLC 1 O4 C4 C5,227.875,215.102
6qug.pdb,V GLC 2 C2 C1 GLC 1 O4 C4,V GLC 2 C1 GLC 1 O4 C4 C5,223.485,219.265
6qug.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,230.543,213.9
6qug.pdb,R GLC 2 C2 C1 GLC 1 O4 C4,R GLC 2 C1 GLC 1 O4 C4 C5,217.243,228.1
6qug.pdb,O GLC 2 C2 C1 GLC 1 O4 C4,O GLC 2 C1 GLC 1 O4 C4 C5,224.169,217.219
6qug.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,222.481,215.577
6qug.pdb,U GLC 2 C2 C1 GLC 1 O4 C4,U GLC 2 C1 GLC 1 O4 C4 C5,228.744,208.454
6qug.pdb,Q GLC 2 C2 C1 GLC 1 O4 C4,Q GLC 2 C1 GLC 1 O4 C4 C5,217.195,227.878
6qug.pdb,W GLC 2 C2 C1 GLC 1 O4 C4,W GLC 2 C1 GLC 1 O4 C4 C5,225.253,218.661
6qug.pdb,X GLC 2 C2 C1 GLC 1 O4 C4,X GLC 2 C1 GLC 1 O4 C4 C5,222.477,219.232
6qug.pdb,P GLC 2 C2 C1 GLC 1 O4 C4,P GLC 2 C1 GLC 1 O4 C4 C5,225.362,213.971
2ok2.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,222.603,221.463
2ok2.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,227.5,229.645
7omt.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,225.979,221.507
6j4h.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,221.489,227.278
6j4h.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,224.15,221.517
6j4h.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,219.313,217.86
6j4h.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,207.25,206.963
4exk.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,199.867,210.898
4exk.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,223.402,240.001
4exk.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,218.873,222.308
6a0l.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,234.137,248.805
5bmy.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,225.391,220.993
6dm8.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,220.21,220.841
6dm8.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,220.252,220.137
6dm8.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,228.896,214.165
6dm8.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,208.458,213.769
6dm8.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,243.264,219.139
6dm8.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,225.0,219.89
6dm8.pdb,O GLC 2 C2 C1 GLC 1 O4 C4,O GLC 2 C1 GLC 1 O4 C4 C5,231.679,204.801
6dm8.pdb,P GLC 2 C2 C1 GLC 1 O4 C4,P GLC 2 C1 GLC 1 O4 C4 C5,222.846,209.569
1zs2.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,201.418,207.344
1zs2.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,200.964,211.279
1zs2.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,225.09,225.718
1zs2.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,213.451,214.722
1zs2.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,239.071,247.487
1bag.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,243.19299999999998,252.562
1bag.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,210.942,208.14
1bag.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,150.06,211.682
3hst.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,224.527,240.906
3hst.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,214.615,226.607
3hst.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,220.913,239.15800000000002
3hst.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,214.941,230.856
5x7r.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,222.256,220.132
5x7r.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,216.342,223.819
1wdq.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,237.24,248.63400000000001
1wdq.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,183.9,217.9
1v3h.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,190.919,210.613
1v3h.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,268.603,110.925
1v3h.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,238.11599999999999,246.97899999999998
1v3h.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,222.862,224.047
1qi3.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,248.668,255.437
1qi3.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,224.659,236.344
1qi3.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,208.441,215.171
5gr4.pdb,F GLC 7 C2 C1 GLC 6 O4 C4,F GLC 7 C1 GLC 6 O4 C4 C5,192.685,191.379
5gr4.pdb,F GLC 6 C2 C1 GLC 5 O4 C4,F GLC 6 C1 GLC 5 O4 C4 C5,170.496,188.685
5gr4.pdb,F GLC 5 C2 C1 GLC 4 O4 C4,F GLC 5 C1 GLC 4 O4 C4 C5,224.486,237.841
5gr4.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,223.541,236.49099999999999
5gr4.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,229.13,232.64100000000002
5gr4.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,211.948,211.695
5gr4.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,204.046,204.419
5gr4.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,224.943,230.562
5gr4.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,222.389,217.276
5gr4.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,231.601,235.351
5gr4.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,219.184,222.703
5gr4.pdb,G GLC 4 C2 C1 GLC 3 O4 C4,G GLC 4 C1 GLC 3 O4 C4 C5,236.15800000000002,264.3933
5gr4.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,220.329,249.949
5gr4.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,187.322,199.157
5gr4.pdb,D GLC 7 C2 C1 GLC 6 O4 C4,D GLC 7 C1 GLC 6 O4 C4 C5,196.664,263.1008
5gr4.pdb,D GLC 6 C2 C1 GLC 5 O4 C4,D GLC 6 C1 GLC 5 O4 C4 C5,241.142,257.724
5gr4.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,241.946,275.8206
5gr4.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,231.797,222.639
5gr4.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,224.182,230.753
5gr4.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,249.47199999999998,226.908
2ggu.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,222.846,218.726
2ggu.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,228.969,236.536
2ggu.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,220.46,220.295
2ggu.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,226.771,240.01600000000002
2ggu.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,223.132,216.02
2ggu.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,225.604,245.503
5bjz.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,224.571,223.87
5bjz.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,219.396,224.56
6ah4.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,247.582,232.358
6ah4.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,246.982,229.433
6ah4.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,223.998,237.21800000000002
6ah4.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,233.412,231.559
6ah4.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,222.691,233.14
6ah4.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,224.847,221.176
6swr.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,220.554,230.329
6swr.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,220.173,229.989
7jij.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,233.781,225.735
8h68.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,193.812,217.025
8h68.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,220.967,242.151
8h68.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,220.193,219.248
6jb4.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,213.356,219.434
3puz.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,227.892,223.459
3puz.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,228.051,237.127
3aic.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,232.626,216.431
3aic.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,233.11599999999999,235.231
3aic.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,232.635,216.445
3aic.pdb,O GLC 2 C2 C1 GLC 1 O4 C4,O GLC 2 C1 GLC 1 O4 C4 C5,232.635,216.442
3aic.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,232.627,216.47
3aic.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,232.63400000000001,216.433
3aic.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,232.64600000000002,216.461
3aic.pdb,P GLC 2 C2 C1 GLC 1 O4 C4,P GLC 2 C1 GLC 1 O4 C4 C5,232.563,216.454
1urd.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,225.025,233.452
1urd.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,238.69799999999998,242.862
1urd.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,224.497,234.498
1urd.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,238.725,245.137
5gqy.pdb,D GLC 7 C2 C1 GLC 6 O4 C4,D GLC 7 C1 GLC 6 O4 C4 C5,193.143,265.2892
5gqy.pdb,D GLC 6 C2 C1 GLC 5 O4 C4,D GLC 6 C1 GLC 5 O4 C4 C5,238.601,264.3005
5gqy.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,249.024,270.5881
5gqy.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,233.983,225.916
